x, y, Aurora
262, 3, 17
262, 4, 21
262, 5, 25
262, 6, 28
262, 7, 30
262, 8, 30
262, 9, 29
262, 10, 27
262, 11, 24
262, 12, 20
262, 13, 16
262, 14, 13
262, 15, 10
262, 16, 8
262, 17, 6
262, 144, 5
262, 145, 6
262, 146, 8
262, 147, 9
262, 148, 11
262, 149, 13
262, 150, 15
262, 151, 17
262, 152, 19
262, 153, 19
262, 154, 18
262, 155, 17
262, 156, 14
262, 157, 11
262, 158, 8
262, 159, 6
263, 0, 9
263, 2, 13
263, 3, 17
263, 4, 21
263, 5, 25
263, 6, 28
263, 7, 30
263, 8, 30
263, 9, 29
263, 10, 27
263, 11, 24
263, 12, 20
263, 13, 16
263, 14, 13
263, 15, 10
263, 16, 8
263, 17, 6
263, 143, 5
263, 144, 6
263, 145, 7
263, 146, 8
263, 147, 10
263, 148, 12
263, 149, 14
263, 150, 16
263, 151, 18
263, 152, 19
263, 153, 19
263, 154, 19
263, 155, 17
263, 156, 14
263, 157, 11
263, 158, 8
263, 159, 5
264, 0, 9
264, 2, 13
264, 3, 17
264, 4, 21
264, 5, 25
264, 6, 28
264, 7, 30
264, 8, 31
264, 9, 29
264, 10, 27
264, 11, 24
264, 12, 20
264, 13, 16
264, 14, 13
264, 15, 10
264, 16, 8
264, 17, 6
264, 143, 5
264, 144, 6
264, 145, 7
264, 146, 9
264, 147, 10
264, 148, 12
264, 149, 15
264, 150, 17
264, 151, 19
264, 152, 20
264, 153, 20
264, 154, 19
264, 155, 17
264, 156, 14
264, 157, 11
264, 158, 8
264, 159, 5
265, 0, 9
265, 2, 13
265, 3, 17
265, 4, 22
265, 5, 26
265, 6, 29
265, 7, 30
265, 8, 31
265, 9, 29
265, 10, 27
265, 11, 24
265, 12, 20
265, 13, 16
265, 14, 13
265, 15, 10
265, 16, 7
265, 17, 6
265, 143, 5
265, 144, 6
265, 145, 7
265, 146, 9
265, 147, 11
265, 148, 13
265, 149, 15
265, 150, 18
265, 151, 19
265, 152, 20
265, 153, 20
265, 154, 19
265, 155, 17
265, 156, 14
265, 157, 10
265, 158, 7
265, 159, 5
266, 0, 9
266, 2, 13
266, 3, 17
266, 4, 22
266, 5, 26
266, 6, 29
266, 7, 31
266, 8, 31
266, 9, 29
266, 10, 27
266, 11, 24
266, 12, 20
266, 13, 16
266, 14, 13
266, 15, 10
266, 16, 7
266, 17, 6
266, 143, 5
266, 144, 6
266, 145, 8
266, 146, 9
266, 147, 11
266, 148, 14
266, 149, 16
266, 150, 18
266, 151, 20
266, 152, 21
266, 153, 20
266, 154, 19
266, 155, 17
266, 156, 13
266, 157, 10
266, 158, 7
266, 159, 5
267, 0, 9
267, 2, 13
267, 3, 18
267, 4, 22
267, 5, 26
267, 6, 29
267, 7, 31
267, 8, 31
267, 9, 29
267, 10, 27
267, 11, 23
267, 12, 20
267, 13, 16
267, 14, 13
267, 15, 10
267, 16, 7
267, 17, 6
267, 142, 5
267, 143, 6
267, 144, 7
267, 145, 8
267, 146, 10
267, 147, 12
267, 148, 14
267, 149, 17
267, 150, 19
267, 151, 21
267, 152, 21
267, 153, 21
267, 154, 19
267, 155, 16
267, 156, 13
267, 157, 10
267, 158, 7
267, 159, 5
268, 0, 9
268, 2, 13
268, 3, 18
268, 4, 22
268, 5, 26
268, 6, 29
268, 7, 31
268, 8, 31
268, 9, 30
268, 10, 27
268, 11, 23
268, 12, 20
268, 13, 16
268, 14, 12
268, 15, 10
268, 16, 7
268, 17, 5
268, 142, 5
268, 143, 6
268, 144, 7
268, 145, 9
268, 146, 10
268, 147, 13
268, 148, 15
268, 149, 17
268, 150, 20
268, 151, 21
268, 152, 22
268, 153, 21
268, 154, 19
268, 155, 16
268, 156, 13
268, 157, 10
268, 158, 7
268, 159, 5
269, 0, 9
269, 2, 14
269, 3, 18
269, 4, 22
269, 5, 26
269, 6, 29
269, 7, 31
269, 8, 31
269, 9, 30
269, 10, 27
269, 11, 23
269, 12, 20
269, 13, 16
269, 14, 12
269, 15, 10
269, 16, 7
269, 17, 5
269, 142, 5
269, 143, 6
269, 144, 7
269, 145, 9
269, 146, 11
269, 147, 13
269, 148, 16
269, 149, 18
269, 150, 20
269, 151, 22
269, 152, 22
269, 153, 21
269, 154, 19
269, 155, 16
269, 156, 13
269, 157, 10
269, 158, 7
270, 0, 9
270, 2, 14
270, 3, 18
270, 4, 23
270, 5, 26
270, 6, 29
270, 7, 31
270, 8, 31
270, 9, 30
270, 10, 27
270, 11, 23
270, 12, 20
270, 13, 16
270, 14, 12
270, 15, 9
270, 16, 7
270, 17, 5
270, 142, 5
270, 143, 6
270, 144, 8
270, 145, 9
270, 146, 11
270, 147, 14
270, 148, 16
270, 149, 19
270, 150, 21
270, 151, 22
270, 152, 22
270, 153, 21
270, 154, 19
270, 155, 16
270, 156, 13
270, 157, 10
270, 158, 7
271, 0, 9
271, 2, 14
271, 3, 18
271, 4, 23
271, 5, 27
271, 6, 30
271, 7, 31
271, 8, 31
271, 9, 30
271, 10, 27
271, 11, 23
271, 12, 19
271, 13, 16
271, 14, 12
271, 15, 9
271, 16, 7
271, 17, 5
271, 142, 5
271, 143, 6
271, 144, 8
271, 145, 10
271, 146, 12
271, 147, 14
271, 148, 17
271, 149, 19
271, 150, 21
271, 151, 22
271, 152, 23
271, 153, 21
271, 154, 19
271, 155, 16
271, 156, 13
271, 157, 10
271, 158, 7
272, 0, 10
272, 2, 14
272, 3, 18
272, 4, 23
272, 5, 27
272, 6, 30
272, 7, 31
272, 8, 31
272, 9, 30
272, 10, 27
272, 11, 23
272, 12, 19
272, 13, 16
272, 14, 12
272, 15, 9
272, 16, 7
272, 17, 5
272, 142, 5
272, 143, 7
272, 144, 8
272, 145, 10
272, 146, 12
272, 147, 15
272, 148, 17
272, 149, 20
272, 150, 22
272, 151, 23
272, 152, 23
272, 153, 22
272, 154, 19
272, 155, 16
272, 156, 13
272, 157, 9
272, 158, 7
273, 0, 10
273, 2, 14
273, 3, 19
273, 4, 23
273, 5, 27
273, 6, 30
273, 7, 31
273, 8, 31
273, 9, 30
273, 10, 27
273, 11, 23
273, 12, 19
273, 13, 16
273, 14, 12
273, 15, 9
273, 16, 7
273, 17, 5
273, 141, 5
273, 142, 6
273, 143, 7
273, 144, 8
273, 145, 10
273, 146, 13
273, 147, 15
273, 148, 18
273, 149, 20
273, 150, 22
273, 151, 23
273, 152, 23
273, 153, 22
273, 154, 19
273, 155, 16
273, 156, 13
273, 157, 9
273, 158, 7
274, 0, 10
274, 2, 14
274, 3, 19
274, 4, 23
274, 5, 27
274, 6, 30
274, 7, 31
274, 8, 31
274, 9, 30
274, 10, 27
274, 11, 23
274, 12, 19
274, 13, 16
274, 14, 12
274, 15, 9
274, 16, 7
274, 17, 5
274, 141, 5
274, 142, 6
274, 143, 7
274, 144, 9
274, 145, 11
274, 146, 13
274, 147, 16
274, 148, 18
274, 149, 21
274, 150, 23
274, 151, 23
274, 152, 23
274, 153, 22
274, 154, 19
274, 155, 16
274, 156, 13
274, 157, 9
274, 158, 6
275, 0, 10
275, 2, 14
275, 3, 19
275, 4, 23
275, 5, 27
275, 6, 30
275, 7, 32
275, 8, 31
275, 9, 30
275, 10, 27
275, 11, 23
275, 12, 19
275, 13, 16
275, 14, 12
275, 15, 9
275, 16, 7
275, 17, 5
275, 141, 5
275, 142, 6
275, 143, 7
275, 144, 9
275, 145, 11
275, 146, 13
275, 147, 16
275, 148, 19
275, 149, 21
275, 150, 23
275, 151, 24
275, 152, 23
275, 153, 22
275, 154, 19
275, 155, 16
275, 156, 13
275, 157, 9
275, 158, 6
276, 0, 10
276, 2, 15
276, 3, 19
276, 4, 24
276, 5, 27
276, 6, 30
276, 7, 32
276, 8, 31
276, 9, 30
276, 10, 27
276, 11, 23
276, 12, 19
276, 13, 16
276, 14, 12
276, 15, 9
276, 16, 7
276, 17, 5
276, 141, 5
276, 142, 6
276, 143, 7
276, 144, 9
276, 145, 11
276, 146, 14
276, 147, 16
276, 148, 19
276, 149, 22
276, 150, 23
276, 151, 24
276, 152, 24
276, 153, 22
276, 154, 19
276, 155, 16
276, 156, 13
276, 157, 9
276, 158, 6
277, 0, 10
277, 2, 15
277, 3, 19
277, 4, 24
277, 5, 28
277, 6, 30
277, 7, 32
277, 8, 31
277, 9, 30
277, 10, 27
277, 11, 23
277, 12, 19
277, 13, 16
277, 14, 12
277, 15, 9
277, 16, 7
277, 17, 5
277, 141, 5
277, 142, 6
277, 143, 8
277, 144, 9
277, 145, 12
277, 146, 14
277, 147, 17
277, 148, 20
277, 149, 22
277, 150, 24
277, 151, 24
277, 152, 24
277, 153, 22
277, 154, 19
277, 155, 16
277, 156, 13
277, 157, 9
277, 158, 6
278, 0, 10
278, 2, 15
278, 3, 20
278, 4, 24
278, 5, 28
278, 6, 30
278, 7, 32
278, 8, 31
278, 9, 30
278, 10, 27
278, 11, 23
278, 12, 20
278, 13, 16
278, 14, 12
278, 15, 9
278, 16, 7
278, 17, 5
278, 141, 5
278, 142, 6
278, 143, 8
278, 144, 10
278, 145, 12
278, 146, 14
278, 147, 17
278, 148, 20
278, 149, 22
278, 150, 24
278, 151, 25
278, 152, 24
278, 153, 22
278, 154, 19
278, 155, 16
278, 156, 13
278, 157, 9
278, 158, 6
279, 0, 10
279, 2, 15
279, 3, 20
279, 4, 24
279, 5, 28
279, 6, 31
279, 7, 32
279, 8, 31
279, 9, 30
279, 10, 27
279, 11, 23
279, 12, 20
279, 13, 16
279, 14, 12
279, 15, 9
279, 16, 7
279, 17, 5
279, 141, 5
279, 142, 6
279, 143, 8
279, 144, 10
279, 145, 12
279, 146, 15
279, 147, 18
279, 148, 20
279, 149, 23
279, 150, 24
279, 151, 25
279, 152, 24
279, 153, 22
279, 154, 20
279, 155, 16
279, 156, 13
279, 157, 9
279, 158, 6
280, 0, 10
280, 2, 15
280, 3, 20
280, 4, 24
280, 5, 28
280, 6, 31
280, 7, 32
280, 8, 32
280, 9, 30
280, 10, 27
280, 11, 23
280, 12, 19
280, 13, 16
280, 14, 12
280, 15, 9
280, 16, 7
280, 17, 5
280, 141, 5
280, 142, 7
280, 143, 8
280, 144, 10
280, 145, 12
280, 146, 15
280, 147, 18
280, 148, 21
280, 149, 23
280, 150, 25
280, 151, 25
280, 152, 24
280, 153, 22
280, 154, 20
280, 155, 16
280, 156, 13
280, 157, 9
280, 158, 6
281, 0, 10
281, 2, 15
281, 3, 20
281, 4, 24
281, 5, 28
281, 6, 31
281, 7, 32
281, 8, 32
281, 9, 30
281, 10, 27
281, 11, 23
281, 12, 19
281, 13, 16
281, 14, 12
281, 15, 9
281, 16, 7
281, 17, 5
281, 141, 5
281, 142, 7
281, 143, 8
281, 144, 10
281, 145, 13
281, 146, 15
281, 147, 18
281, 148, 21
281, 149, 23
281, 150, 25
281, 151, 25
281, 152, 25
281, 153, 23
281, 154, 20
281, 155, 16
281, 156, 13
281, 157, 9
281, 158, 7
282, 0, 11
282, 2, 15
282, 3, 20
282, 4, 25
282, 5, 28
282, 6, 31
282, 7, 32
282, 8, 32
282, 9, 30
282, 10, 27
282, 11, 23
282, 12, 19
282, 13, 16
282, 14, 12
282, 15, 9
282, 16, 7
282, 17, 5
282, 141, 5
282, 142, 7
282, 143, 8
282, 144, 10
282, 145, 13
282, 146, 16
282, 147, 19
282, 148, 21
282, 149, 24
282, 150, 25
282, 151, 26
282, 152, 25
282, 153, 23
282, 154, 20
282, 155, 16
282, 156, 13
282, 157, 9
282, 158, 7
283, 0, 11
283, 2, 15
283, 3, 20
283, 4, 25
283, 5, 29
283, 6, 31
283, 7, 32
283, 8, 32
283, 9, 30
283, 10, 27
283, 11, 23
283, 12, 19
283, 13, 16
283, 14, 12
283, 15, 9
283, 16, 7
283, 17, 5
283, 141, 5
283, 142, 7
283, 143, 9
283, 144, 11
283, 145, 13
283, 146, 16
283, 147, 19
283, 148, 22
283, 149, 24
283, 150, 25
283, 151, 26
283, 152, 25
283, 153, 23
283, 154, 20
283, 155, 17
283, 156, 13
283, 157, 10
283, 158, 7
284, 0, 11
284, 2, 15
284, 3, 20
284, 4, 25
284, 5, 29
284, 6, 31
284, 7, 33
284, 8, 32
284, 9, 30
284, 10, 27
284, 11, 24
284, 12, 20
284, 13, 16
284, 14, 12
284, 15, 9
284, 16, 7
284, 17, 5
284, 141, 5
284, 142, 7
284, 143, 9
284, 144, 11
284, 145, 13
284, 146, 16
284, 147, 19
284, 148, 22
284, 149, 24
284, 150, 26
284, 151, 26
284, 152, 25
284, 153, 23
284, 154, 20
284, 155, 17
284, 156, 13
284, 157, 10
284, 158, 7
285, 0, 11
285, 2, 15
285, 3, 20
285, 4, 25
285, 5, 29
285, 6, 31
285, 7, 33
285, 8, 32
285, 9, 31
285, 10, 28
285, 11, 24
285, 12, 20
285, 13, 16
285, 14, 12
285, 15, 9
285, 16, 7
285, 17, 5
285, 141, 5
285, 142, 7
285, 143, 9
285, 144, 11
285, 145, 13
285, 146, 16
285, 147, 19
285, 148, 22
285, 149, 24
285, 150, 26
285, 151, 26
285, 152, 25
285, 153, 23
285, 154, 20
285, 155, 17
285, 156, 13
285, 157, 10
285, 158, 7
286, 0, 11
286, 2, 15
286, 3, 20
286, 4, 25
286, 5, 28
286, 6, 31
286, 7, 33
286, 8, 32
286, 9, 31
286, 10, 28
286, 11, 24
286, 12, 20
286, 13, 16
286, 14, 13
286, 15, 10
286, 16, 7
286, 17, 5
286, 141, 6
286, 142, 7
286, 143, 9
286, 144, 11
286, 145, 14
286, 146, 16
286, 147, 19
286, 148, 22
286, 149, 25
286, 150, 26
286, 151, 26
286, 152, 26
286, 153, 24
286, 154, 21
286, 155, 17
286, 156, 13
286, 157, 10
286, 158, 7
286, 159, 5 
287, 0, 11
287, 2, 15
287, 3, 20
287, 4, 24
287, 5, 28
287, 6, 31
287, 7, 32
287, 8, 32
287, 9, 31
287, 10, 28
287, 11, 24
287, 12, 21
287, 13, 17
287, 14, 13
287, 15, 10
287, 16, 7
287, 17, 6
287, 141, 6
287, 142, 7
287, 143, 9
287, 144, 11
287, 145, 14
287, 146, 17
287, 147, 20
287, 148, 23
287, 149, 25
287, 150, 26
287, 151, 27
287, 152, 26
287, 153, 24
287, 154, 21
287, 155, 17
287, 156, 14
287, 157, 10
287, 158, 7
287, 159, 5
288, 0, 11
288, 2, 15
288, 3, 20
288, 4, 24
288, 5, 28
288, 6, 30
288, 7, 32
288, 8, 32
288, 9, 30
288, 10, 28
288, 11, 25
288, 12, 21
288, 13, 17
288, 14, 13
288, 15, 10
288, 16, 8
288, 17, 6
288, 141, 6
288, 142, 7
288, 143, 9
288, 144, 11
288, 145, 14
288, 146, 17
288, 147, 20
288, 148, 23
288, 149, 25
288, 150, 27
288, 151, 27
288, 152, 26
288, 153, 24
288, 154, 21
288, 155, 18
288, 156, 14
288, 157, 10
288, 158, 7
288, 159, 5
289, 0, 11
289, 2, 15
289, 3, 20
289, 4, 24
289, 5, 28
289, 6, 30
289, 7, 31
289, 8, 31
289, 9, 30
289, 10, 28
289, 11, 24
289, 12, 21
289, 13, 17
289, 14, 13
289, 15, 10
289, 16, 8
289, 17, 6
289, 141, 6
289, 142, 7
289, 143, 9
289, 144, 11
289, 145, 14
289, 146, 17
289, 147, 20
289, 148, 23
289, 149, 25
289, 150, 27
289, 151, 27
289, 152, 26
289, 153, 24
289, 154, 21
289, 155, 18
289, 156, 14
289, 157, 11
289, 158, 7
289, 159, 5
290, 0, 11
290, 2, 15
290, 3, 20
290, 4, 24
290, 5, 27
290, 6, 30
290, 7, 31
290, 8, 31
290, 9, 29
290, 10, 27
290, 11, 24
290, 12, 20
290, 13, 17
290, 14, 13
290, 15, 10
290, 16, 8
290, 17, 6
290, 141, 6
290, 142, 7
290, 143, 9
290, 144, 11
290, 145, 14
290, 146, 17
290, 147, 20
290, 148, 23
290, 149, 26
290, 150, 27
290, 151, 28
290, 152, 27
290, 153, 25
290, 154, 22
290, 155, 18
290, 156, 14
290, 157, 11
290, 158, 8
290, 159, 5
291, 0, 11
291, 2, 16
291, 3, 20
291, 4, 24
291, 5, 27
291, 6, 29
291, 7, 30
291, 8, 30
291, 9, 29
291, 10, 26
291, 11, 23
291, 12, 20
291, 13, 16
291, 14, 13
291, 15, 10
291, 16, 8
291, 17, 6
291, 141, 6
291, 142, 7
291, 143, 9
291, 144, 11
291, 145, 14
291, 146, 17
291, 147, 20
291, 148, 23
291, 149, 26
291, 150, 27
291, 151, 28
291, 152, 27
291, 153, 25
291, 154, 22
291, 155, 19
291, 156, 15
291, 157, 11
291, 158, 8
291, 159, 5
292, 0, 11
292, 2, 16
292, 3, 20
292, 4, 24
292, 5, 27
292, 6, 29
292, 7, 30
292, 8, 30
292, 9, 28
292, 10, 26
292, 11, 23
292, 12, 20
292, 13, 16
292, 14, 13
292, 15, 10
292, 16, 8
292, 17, 6
292, 141, 5
292, 142, 7
292, 143, 9
292, 144, 11
292, 145, 14
292, 146, 17
292, 147, 20
292, 148, 23
292, 149, 26
292, 150, 28
292, 151, 28
292, 152, 27
292, 153, 25
292, 154, 23
292, 155, 19
292, 156, 15
292, 157, 11
292, 158, 8
292, 159, 5
293, 0, 11
293, 2, 16
293, 3, 20
293, 4, 24
293, 5, 28
293, 6, 30
293, 7, 30
293, 8, 30
293, 9, 28
293, 10, 26
293, 11, 23
293, 12, 20
293, 13, 16
293, 14, 13
293, 15, 10
293, 16, 8
293, 17, 6
293, 141, 5
293, 142, 7
293, 143, 9
293, 144, 11
293, 145, 14
293, 146, 17
293, 147, 20
293, 148, 23
293, 149, 26
293, 150, 28
293, 151, 28
293, 152, 28
293, 153, 26
293, 154, 23
293, 155, 19
293, 156, 16
293, 157, 12
293, 158, 8
293, 159, 6
294, 0, 11
294, 2, 16
294, 3, 21
294, 4, 25
294, 5, 28
294, 6, 30
294, 7, 31
294, 8, 30
294, 9, 29
294, 10, 26
294, 11, 23
294, 12, 20
294, 13, 16
294, 14, 13
294, 15, 10
294, 16, 8
294, 17, 6
294, 141, 5
294, 142, 7
294, 143, 9
294, 144, 11
294, 145, 14
294, 146, 17
294, 147, 20
294, 148, 23
294, 149, 26
294, 150, 28
294, 151, 29
294, 152, 28
294, 153, 26
294, 154, 23
294, 155, 20
294, 156, 16
294, 157, 12
294, 158, 9
294, 159, 6
295, 0, 11
295, 2, 16
295, 3, 21
295, 4, 26
295, 5, 29
295, 6, 31
295, 7, 32
295, 8, 31
295, 9, 29
295, 10, 27
295, 11, 23
295, 12, 20
295, 13, 16
295, 14, 13
295, 15, 10
295, 16, 8
295, 17, 6
295, 141, 5
295, 142, 7
295, 143, 9
295, 144, 11
295, 145, 14
295, 146, 17
295, 147, 20
295, 148, 24
295, 149, 26
295, 150, 28
295, 151, 29
295, 152, 28
295, 153, 27
295, 154, 24
295, 155, 20
295, 156, 16
295, 157, 12
295, 158, 9
295, 159, 6
296, 0, 12
296, 2, 17
296, 3, 22
296, 4, 26
296, 5, 30
296, 6, 32
296, 7, 33
296, 8, 32
296, 9, 30
296, 10, 27
296, 11, 24
296, 12, 20
296, 13, 17
296, 14, 13
296, 15, 10
296, 16, 8
296, 17, 6
296, 18, 5
296, 141, 5
296, 142, 7
296, 143, 9
296, 144, 11
296, 145, 14
296, 146, 17
296, 147, 20
296, 148, 24
296, 149, 26
296, 150, 28
296, 151, 29
296, 152, 29
296, 153, 27
296, 154, 24
296, 155, 21
296, 156, 17
296, 157, 13
296, 158, 9
296, 159, 6
297, 0, 12
297, 2, 17
297, 3, 22
297, 4, 27
297, 5, 31
297, 6, 33
297, 7, 34
297, 8, 33
297, 9, 31
297, 10, 28
297, 11, 24
297, 12, 21
297, 13, 17
297, 14, 13
297, 15, 11
297, 16, 8
297, 17, 6
297, 18, 5
297, 141, 5
297, 142, 7
297, 143, 9
297, 144, 11
297, 145, 14
297, 146, 17
297, 147, 20
297, 148, 24
297, 149, 26
297, 150, 28
297, 151, 29
297, 152, 29
297, 153, 27
297, 154, 25
297, 155, 21
297, 156, 17
297, 157, 13
297, 158, 10
297, 159, 7
298, 0, 12
298, 2, 17
298, 3, 23
298, 4, 28
298, 5, 32
298, 6, 34
298, 7, 35
298, 8, 34
298, 9, 32
298, 10, 29
298, 11, 25
298, 12, 21
298, 13, 17
298, 14, 14
298, 15, 11
298, 16, 8
298, 17, 6
298, 18, 5
298, 141, 5
298, 142, 7
298, 143, 8
298, 144, 11
298, 145, 14
298, 146, 17
298, 147, 20
298, 148, 23
298, 149, 26
298, 150, 29
298, 151, 30
298, 152, 29
298, 153, 28
298, 154, 25
298, 155, 22
298, 156, 18
298, 157, 14
298, 158, 10
298, 159, 7
299, 0, 12
299, 2, 17
299, 3, 23
299, 4, 28
299, 5, 33
299, 6, 35
299, 7, 36
299, 8, 35
299, 9, 33
299, 10, 29
299, 11, 25
299, 12, 21
299, 13, 17
299, 14, 14
299, 15, 11
299, 16, 8
299, 17, 6
299, 18, 5
299, 141, 5
299, 142, 6
299, 143, 8
299, 144, 11
299, 145, 13
299, 146, 17
299, 147, 20
299, 148, 23
299, 149, 26
299, 150, 29
299, 151, 30
299, 152, 30
299, 153, 28
299, 154, 26
299, 155, 22
299, 156, 18
299, 157, 14
299, 158, 10
299, 159, 7
299, 160, 5
300, 0, 12
300, 2, 17
300, 3, 23
300, 4, 29
300, 5, 33
300, 6, 36
300, 7, 37
300, 8, 36
300, 9, 33
300, 10, 30
300, 11, 26
300, 12, 21
300, 13, 17
300, 14, 14
300, 15, 11
300, 16, 8
300, 17, 6
300, 18, 5
300, 141, 5
300, 142, 6
300, 143, 8
300, 144, 10
300, 145, 13
300, 146, 16
300, 147, 20
300, 148, 23
300, 149, 26
300, 150, 29
300, 151, 30
300, 152, 30
300, 153, 29
300, 154, 26
300, 155, 23
300, 156, 19
300, 157, 14
300, 158, 11
300, 159, 7
300, 160, 5
301, 0, 12
301, 2, 18
301, 3, 23
301, 4, 29
301, 5, 34
301, 6, 37
301, 7, 38
301, 8, 37
301, 9, 34
301, 10, 30
301, 11, 26
301, 12, 22
301, 13, 18
301, 14, 14
301, 15, 11
301, 16, 9
301, 17, 7
301, 18, 5
301, 142, 6
301, 143, 8
301, 144, 10
301, 145, 13
301, 146, 16
301, 147, 20
301, 148, 23
301, 149, 26
301, 150, 29
301, 151, 30
301, 152, 30
301, 153, 29
301, 154, 26
301, 155, 23
301, 156, 19
301, 157, 15
301, 158, 11
301, 159, 8
301, 160, 5
302, 0, 12
302, 2, 18
302, 3, 24
302, 4, 29
302, 5, 34
302, 6, 37
302, 7, 38
302, 8, 37
302, 9, 34
302, 10, 30
302, 11, 26
302, 12, 22
302, 13, 18
302, 14, 14
302, 15, 11
302, 16, 9
302, 17, 7
302, 18, 5
302, 142, 6
302, 143, 8
302, 144, 10
302, 145, 13
302, 146, 16
302, 147, 20
302, 148, 23
302, 149, 26
302, 150, 29
302, 151, 30
302, 152, 30
302, 153, 29
302, 154, 27
302, 155, 24
302, 156, 20
302, 157, 15
302, 158, 11
302, 159, 8
302, 160, 5
303, 0, 12
303, 2, 18
303, 3, 24
303, 4, 29
303, 5, 34
303, 6, 37
303, 7, 38
303, 8, 37
303, 9, 34
303, 10, 31
303, 11, 26
303, 12, 22
303, 13, 18
303, 14, 14
303, 15, 11
303, 16, 9
303, 17, 7
303, 18, 5
303, 142, 6
303, 143, 7
303, 144, 10
303, 145, 13
303, 146, 16
303, 147, 19
303, 148, 23
303, 149, 26
303, 150, 29
303, 151, 30
303, 152, 31
303, 153, 30
303, 154, 27
303, 155, 24
303, 156, 20
303, 157, 16
303, 158, 12
303, 159, 8
303, 160, 5
304, 0, 12
304, 2, 18
304, 3, 24
304, 4, 30
304, 5, 34
304, 6, 37
304, 7, 38
304, 8, 37
304, 9, 35
304, 10, 31
304, 11, 27
304, 12, 22
304, 13, 18
304, 14, 15
304, 15, 11
304, 16, 9
304, 17, 7
304, 18, 5
304, 142, 5
304, 143, 7
304, 144, 10
304, 145, 12
304, 146, 16
304, 147, 19
304, 148, 23
304, 149, 26
304, 150, 29
304, 151, 30
304, 152, 31
304, 153, 30
304, 154, 28
304, 155, 24
304, 156, 21
304, 157, 16
304, 158, 12
304, 159, 9
304, 160, 6
305, 0, 12
305, 2, 18
305, 3, 24
305, 4, 29
305, 5, 34
305, 6, 37
305, 7, 38
305, 8, 37
305, 9, 35
305, 10, 31
305, 11, 27
305, 12, 22
305, 13, 18
305, 14, 15
305, 15, 12
305, 16, 9
305, 17, 7
305, 18, 5
305, 142, 5
305, 143, 7
305, 144, 9
305, 145, 12
305, 146, 15
305, 147, 19
305, 148, 22
305, 149, 26
305, 150, 29
305, 151, 30
305, 152, 31
305, 153, 30
305, 154, 28
305, 155, 25
305, 156, 21
305, 157, 17
305, 158, 13
305, 159, 9
305, 160, 6
306, 0, 12
306, 2, 18
306, 3, 24
306, 4, 29
306, 5, 34
306, 6, 37
306, 7, 38
306, 8, 37
306, 9, 35
306, 10, 31
306, 11, 27
306, 12, 23
306, 13, 19
306, 14, 15
306, 15, 12
306, 16, 9
306, 17, 7
306, 18, 6
306, 142, 5
306, 143, 7
306, 144, 9
306, 145, 12
306, 146, 15
306, 147, 18
306, 148, 22
306, 149, 26
306, 150, 29
306, 151, 30
306, 152, 31
306, 153, 30
306, 154, 28
306, 155, 25
306, 156, 21
306, 157, 17
306, 158, 13
306, 159, 9
306, 160, 6
307, 0, 12
307, 2, 18
307, 3, 23
307, 4, 29
307, 5, 34
307, 6, 37
307, 7, 38
307, 8, 37
307, 9, 35
307, 10, 31
307, 11, 27
307, 12, 23
307, 13, 19
307, 14, 15
307, 15, 12
307, 16, 9
307, 17, 7
307, 18, 6
307, 142, 5
307, 143, 6
307, 144, 9
307, 145, 11
307, 146, 15
307, 147, 18
307, 148, 22
307, 149, 25
307, 150, 28
307, 151, 30
307, 152, 31
307, 153, 31
307, 154, 29
307, 155, 26
307, 156, 22
307, 157, 18
307, 158, 14
307, 159, 10
307, 160, 7
308, 0, 12
308, 2, 17
308, 3, 23
308, 4, 29
308, 5, 33
308, 6, 36
308, 7, 38
308, 8, 37
308, 9, 35
308, 10, 31
308, 11, 27
308, 12, 23
308, 13, 19
308, 14, 15
308, 15, 12
308, 16, 10
308, 17, 8
308, 18, 6
308, 143, 6
308, 144, 8
308, 145, 11
308, 146, 14
308, 147, 18
308, 148, 22
308, 149, 25
308, 150, 28
308, 151, 30
308, 152, 31
308, 153, 31
308, 154, 29
308, 155, 26
308, 156, 22
308, 157, 18
308, 158, 14
308, 159, 10
308, 160, 7
309, 0, 12
309, 2, 17
309, 3, 23
309, 4, 28
309, 5, 33
309, 6, 36
309, 7, 37
309, 8, 37
309, 9, 35
309, 10, 31
309, 11, 28
309, 12, 23
309, 13, 19
309, 14, 16
309, 15, 12
309, 16, 10
309, 17, 8
309, 18, 6
309, 143, 6
309, 144, 8
309, 145, 11
309, 146, 14
309, 147, 17
309, 148, 21
309, 149, 25
309, 150, 28
309, 151, 30
309, 152, 31
309, 153, 31
309, 154, 29
309, 155, 27
309, 156, 23
309, 157, 19
309, 158, 14
309, 159, 10
309, 160, 7
309, 161, 5
310, 0, 12
310, 2, 17
310, 3, 23
310, 4, 28
310, 5, 32
310, 6, 35
310, 7, 37
310, 8, 36
310, 9, 35
310, 10, 31
310, 11, 28
310, 12, 24
310, 13, 20
310, 14, 16
310, 15, 13
310, 16, 10
310, 17, 8
310, 18, 6
310, 19, 5
310, 143, 6
310, 144, 8
310, 145, 10
310, 146, 13
310, 147, 17
310, 148, 21
310, 149, 25
310, 150, 28
310, 151, 30
310, 152, 31
310, 153, 31
310, 154, 30
310, 155, 27
310, 156, 23
310, 157, 19
310, 158, 15
310, 159, 11
310, 160, 7
310, 161, 5
311, 0, 12
311, 2, 17
311, 3, 22
